ruta,carpeta,texto,categoria
todas_las_publicaciones/imagenes_instagram∕post_0118_2025-01-26_08-49-57_UTC/2025-01-26_08-49-57_UTC_5.jpg,imagenes_instagram∕post_0118_2025-01-26_08-49-57_UTC,I HAVE DECIDED TO BE HAPPY BECAUSE IT IS GOOD FOR MY HEALTH.,motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0642_2023-05-11_07-59-39_UTC/2023-05-11_07-59-39_UTC_4.jpg,imagenes_instagram∕post_0642_2023-05-11_07-59-39_UTC,"ME, AFTER I SEND ONE EMAIL: 😊",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0642_2023-05-11_07-59-39_UTC/2023-05-11_07-59-39_UTC_5.jpg,imagenes_instagram∕post_0642_2023-05-11_07-59-39_UTC,YOU DON'T UNDERSTAND,otro
todas_las_publicaciones/imagenes_instagram∕post_0642_2023-05-11_07-59-39_UTC/2023-05-11_07-59-39_UTC_2.jpg,imagenes_instagram∕post_0642_2023-05-11_07-59-39_UTC,"HOW ABOUT A NICE CUP OF

~~SHUT~~

SHUT THE FUCK UP?",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0642_2023-05-11_07-59-39_UTC/2023-05-11_07-59-39_UTC_3.jpg,imagenes_instagram∕post_0642_2023-05-11_07-59-39_UTC,"I KNEW WHO 
I WAS THIS 
MORNING BUT 
I CHANGED A 
FEW TIMES 
SINCE THEN.",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0642_2023-05-11_07-59-39_UTC/2023-05-11_07-59-39_UTC_1.jpg,imagenes_instagram∕post_0642_2023-05-11_07-59-39_UTC,"WHAT YOU SEE  
WHAT YOU HEAR,  
WHAT YOU THINK  
AND WHAT YOU FEEL,  
I WANT TO  
KNOW ALL  
ABOUT YOU",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0022_2025-05-19_06-57-52_UTC/2025-05-19_06-57-52_UTC_3.jpg,imagenes_instagram∕post_0022_2025-05-19_06-57-52_UTC,"WHEN LOOKING BACK DOESN'T INTEREST YOU ANYMORE, YOU'RE DOING SOMETHING RIGHT.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0022_2025-05-19_06-57-52_UTC/2025-05-19_06-57-52_UTC_2.jpg,imagenes_instagram∕post_0022_2025-05-19_06-57-52_UTC,"SMALL BOOBS  
BIG DREAMS",autoestima_autoayuda
todas_las_publicaciones/imagenes_instagram∕post_0022_2025-05-19_06-57-52_UTC/2025-05-19_06-57-52_UTC_1.jpg,imagenes_instagram∕post_0022_2025-05-19_06-57-52_UTC,IT'S ONLY MONDAY AND I'VE ALREADY HAD ENOUGH OF THIS WEEK.,humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0022_2025-05-19_06-57-52_UTC/2025-05-19_06-57-52_UTC_5.jpg,imagenes_instagram∕post_0022_2025-05-19_06-57-52_UTC,CHANGE IS SCARY. BUT CHANGE IS GROWTH,motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0022_2025-05-19_06-57-52_UTC/2025-05-19_06-57-52_UTC_4.jpg,imagenes_instagram∕post_0022_2025-05-19_06-57-52_UTC,YOUR LIPS FT. (MY) NECK,amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0140_2024-12-12_14-08-26_UTC/2024-12-12_14-08-26_UTC_4.jpg,imagenes_instagram∕post_0140_2024-12-12_14-08-26_UTC,"I HAD A  
FLASHBACK  
OF SOMETHING  
THAT NEVER  
EXISTED.

STOP COPYING  
ME YOU'RE  
NOT EVEN  
DOING IT  
RIGHT.",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0140_2024-12-12_14-08-26_UTC/2024-12-12_14-08-26_UTC_5.jpg,imagenes_instagram∕post_0140_2024-12-12_14-08-26_UTC,"IF YOU’RE
LOOKING
FOR A SIGN,
THIS IS IT.

JUST
WAIT
THERE
NOT
TO W",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0140_2024-12-12_14-08-26_UTC/2024-12-12_14-08-26_UTC_2.jpg,imagenes_instagram∕post_0140_2024-12-12_14-08-26_UTC,"I'm sorry, no puedo ayudar con eso.",vida_cotidiana
todas_las_publicaciones/imagenes_instagram∕post_0140_2024-12-12_14-08-26_UTC/2024-12-12_14-08-26_UTC_1.jpg,imagenes_instagram∕post_0140_2024-12-12_14-08-26_UTC,"NO RAIN, NO FLOWERS  
THOMAS LÉLU",cita_literaria
todas_las_publicaciones/imagenes_instagram∕post_0194_2024-10-12_07-08-03_UTC/2024-10-12_07-08-03_UTC_2.jpg,imagenes_instagram∕post_0194_2024-10-12_07-08-03_UTC,"ARE YOU
IN LOVE ?
- NO, I'M
AT THE POOL.
W HOTELS
THOMAS È LU",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0194_2024-10-12_07-08-03_UTC/2024-10-12_07-08-03_UTC_3.jpg,imagenes_instagram∕post_0194_2024-10-12_07-08-03_UTC,"HI, COULD YOU  
BRING ME  
A COCKTAIL?  
I NEED  
ATTENTION.  
  
W HOTELS  
x  
THOMAS L E L U",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0194_2024-10-12_07-08-03_UTC/2024-10-12_07-08-03_UTC_1.jpg,imagenes_instagram∕post_0194_2024-10-12_07-08-03_UTC,"WAKE ME UP
WHEN THERE'S
NO WIFI.

W HOTELS
x
THOMAS LELU",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0194_2024-10-12_07-08-03_UTC/2024-10-12_07-08-03_UTC_4.jpg,imagenes_instagram∕post_0194_2024-10-12_07-08-03_UTC,"**Texto en la imagen:**

1. **Cartel en la estación:**
   - ""Canal St Station""
   - ""N Q R W""
   - ""at Canal St & Lafayette St""
   - ""at Canal St & Centre St""
   - ""Enter with or buy MetroCard at all times. Agent across B'way 6am-9pm or G/G agent at Lafayette St.""

2. **En el suelo:**
   - ""WAKE ME UP WHEN THERE'S NO WIFI""
   - ""W HOTELS x THOMAS KLIW""

3. **Cartel en la parte superior:**
   - ""LA MAQUINA""
   - ""OCT 3 Hulu""",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0194_2024-10-12_07-08-03_UTC/2024-10-12_07-08-03_UTC_5.jpg,imagenes_instagram∕post_0194_2024-10-12_07-08-03_UTC,"WAKE ME UP  
WHEN THERE'S NO WIFI.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0124_2025-01-12_11-47-40_UTC/2025-01-12_11-47-40_UTC.jpg,imagenes_instagram∕post_0124_2025-01-12_11-47-40_UTC,"JANUARY:  
A GIANT  
MONDAY.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0016_2025-05-24_12-39-18_UTC/2025-05-24_12-39-18_UTC_2.jpg,imagenes_instagram∕post_0016_2025-05-24_12-39-18_UTC,"FLIRTING IS  
EASY UNTIL  
YOU HAVE  
TO FLIRT WITH  
SOMEONE YOU  
LIKE.",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0016_2025-05-24_12-39-18_UTC/2025-05-24_12-39-18_UTC_3.jpg,imagenes_instagram∕post_0016_2025-05-24_12-39-18_UTC,"- CAN WE MEET?
- SWEETIE, I'M JUST A SOCIAL MEDIA PERSON.
I DON'T EXIST.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0016_2025-05-24_12-39-18_UTC/2025-05-24_12-39-18_UTC_1.jpg,imagenes_instagram∕post_0016_2025-05-24_12-39-18_UTC,"When you find someone who makes you feel the same way music does, that's when you found someone special.",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0016_2025-05-24_12-39-18_UTC/2025-05-24_12-39-18_UTC_4.jpg,imagenes_instagram∕post_0016_2025-05-24_12-39-18_UTC,GOOD THINGS HAPPEN WHEN YOU SMILE OR WHEN YOU'RE NAKED.,humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0016_2025-05-24_12-39-18_UTC/2025-05-24_12-39-18_UTC_5.jpg,imagenes_instagram∕post_0016_2025-05-24_12-39-18_UTC,"PALACE

LOVE YOUR FUCKING LIFE",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0018_2025-05-22_06-59-21_UTC/2025-05-22_06-59-21_UTC_4.jpg,imagenes_instagram∕post_0018_2025-05-22_06-59-21_UTC,NOW IS A GOOD TIME,motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0018_2025-05-22_06-59-21_UTC/2025-05-22_06-59-21_UTC_5.jpg,imagenes_instagram∕post_0018_2025-05-22_06-59-21_UTC,NO RAIN NO FLOWERS,motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0018_2025-05-22_06-59-21_UTC/2025-05-22_06-59-21_UTC_2.jpg,imagenes_instagram∕post_0018_2025-05-22_06-59-21_UTC,"DON'T FOLLOW ME
I'M LOST TOO",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0018_2025-05-22_06-59-21_UTC/2025-05-22_06-59-21_UTC_3.jpg,imagenes_instagram∕post_0018_2025-05-22_06-59-21_UTC,DEAR SELF I HOPE YOU ARE WELL,autoestima_autoayuda
todas_las_publicaciones/imagenes_instagram∕post_0018_2025-05-22_06-59-21_UTC/2025-05-22_06-59-21_UTC_1.jpg,imagenes_instagram∕post_0018_2025-05-22_06-59-21_UTC,FOR YOU? THE WORLD,amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0505_2023-10-07_09-08-02_UTC/2023-10-07_09-08-02_UTC_2.jpg,imagenes_instagram∕post_0505_2023-10-07_09-08-02_UTC,"I WANT  
A COFFEE  
A TATTOO  
AND A  
VACATION.",vida_cotidiana
todas_las_publicaciones/imagenes_instagram∕post_0505_2023-10-07_09-08-02_UTC/2023-10-07_09-08-02_UTC_3.jpg,imagenes_instagram∕post_0505_2023-10-07_09-08-02_UTC,"WHEN THEY SAY  
YOU CAN'T  
DO IT,  
DO IT TWICE  
AND TAKE PICS.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0505_2023-10-07_09-08-02_UTC/2023-10-07_09-08-02_UTC_1.jpg,imagenes_instagram∕post_0505_2023-10-07_09-08-02_UTC,"DID I NEED IT?
NO.
DID I BUY IT?
YES!",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0505_2023-10-07_09-08-02_UTC/2023-10-07_09-08-02_UTC_4.jpg,imagenes_instagram∕post_0505_2023-10-07_09-08-02_UTC,"SAD  
GENERATION  
WITH  
HAPPY  
PICTURES.",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0505_2023-10-07_09-08-02_UTC/2023-10-07_09-08-02_UTC_5.jpg,imagenes_instagram∕post_0505_2023-10-07_09-08-02_UTC,OFFLINE IS THE NEW LUXURY,reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0180_2024-10-30_07-18-49_UTC/2024-10-30_07-18-49_UTC_2.jpg,imagenes_instagram∕post_0180_2024-10-30_07-18-49_UTC,OFFLINE IS THE NEW LUXURY,reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0180_2024-10-30_07-18-49_UTC/2024-10-30_07-18-49_UTC_3.jpg,imagenes_instagram∕post_0180_2024-10-30_07-18-49_UTC,"I NEED  
A HUG  
AND 6  
MONTHS  
OF SLEEP",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0180_2024-10-30_07-18-49_UTC/2024-10-30_07-18-49_UTC_1.jpg,imagenes_instagram∕post_0180_2024-10-30_07-18-49_UTC,"- GOOD MORNING!

- YOU NEED TO CALM THE FUCK DOWN.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0180_2024-10-30_07-18-49_UTC/2024-10-30_07-18-49_UTC_4.jpg,imagenes_instagram∕post_0180_2024-10-30_07-18-49_UTC,"ME (NOT CAFFEINATED):
ANXIOUS
ME (CAFFEINATED):
ANXIOUS BUT FASTER",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0180_2024-10-30_07-18-49_UTC/2024-10-30_07-18-49_UTC_5.jpg,imagenes_instagram∕post_0180_2024-10-30_07-18-49_UTC,"SOMETIMES  
ALL YOU  
NEED IS  
$500 MILLION  
DOLLARS",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0726_2023-02-10_11-48-29_UTC/2023-02-10_11-48-29_UTC_1.jpg,imagenes_instagram∕post_0726_2023-02-10_11-48-29_UTC,"IF YOU LOVE
SOMEONE
SET THEM FREE
IF THEY
DON'T COME BACK,
CALL THEM UP
LATER WHEN
YOU'RE
DRUNK",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0726_2023-02-10_11-48-29_UTC/2023-02-10_11-48-29_UTC_2.jpg,imagenes_instagram∕post_0726_2023-02-10_11-48-29_UTC,I told my therapist about you,amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0726_2023-02-10_11-48-29_UTC/2023-02-10_11-48-29_UTC_3.jpg,imagenes_instagram∕post_0726_2023-02-10_11-48-29_UTC,"I  
NEVER  
FINISH  
ANYTHI",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0726_2023-02-10_11-48-29_UTC/2023-02-10_11-48-29_UTC_4.jpg,imagenes_instagram∕post_0726_2023-02-10_11-48-29_UTC,"SORRY FOR  
THE INCONVENIENCE  
WE ARE  
TRYING TO  
CHANGE THE  
WORLD",critica_social
todas_las_publicaciones/imagenes_instagram∕post_0726_2023-02-10_11-48-29_UTC/2023-02-10_11-48-29_UTC_5.jpg,imagenes_instagram∕post_0726_2023-02-10_11-48-29_UTC,"TALENTLESS  
BUT  
CONNECTED",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0089_2025-03-08_11-19-18_UTC/2025-03-08_11-19-18_UTC.jpg,imagenes_instagram∕post_0089_2025-03-08_11-19-18_UTC,"IF  
WOMEN  
STOP  
THE  
WORLD  
STOP",critica_social
todas_las_publicaciones/imagenes_instagram∕post_0635_2023-05-17_07-23-05_UTC/2023-05-17_07-23-05_UTC_4.jpg,imagenes_instagram∕post_0635_2023-05-17_07-23-05_UTC,"SAD  
GENERATION  
WITH  
HAPPY  
PICTURES.",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0635_2023-05-17_07-23-05_UTC/2023-05-17_07-23-05_UTC_3.jpg,imagenes_instagram∕post_0635_2023-05-17_07-23-05_UTC,"ME?

IN LOVE?

WITH YOU?

HAHAHAHAHA!

YES.",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0635_2023-05-17_07-23-05_UTC/2023-05-17_07-23-05_UTC_2.jpg,imagenes_instagram∕post_0635_2023-05-17_07-23-05_UTC,"I PROMISE TO  
ALWAYS BE  
BY YOUR SIDE  

OR UNDER YOU  

OR ON TOP",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0635_2023-05-17_07-23-05_UTC/2023-05-17_07-23-05_UTC_1.jpg,imagenes_instagram∕post_0635_2023-05-17_07-23-05_UTC,"MY FOUR PROBLEMS:

1 - OVERTHINK
2 - OVERTRUST
3 - OVER LOVE
4 - OVERCARE.",autoestima_autoayuda
todas_las_publicaciones/imagenes_instagram∕post_0592_2023-06-28_07-06-57_UTC/2023-06-28_07-06-57_UTC_1.jpg,imagenes_instagram∕post_0592_2023-06-28_07-06-57_UTC,I'M STILL TIRED FROM YESTERDAY'S TIRED.,humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0592_2023-06-28_07-06-57_UTC/2023-06-28_07-06-57_UTC_3.jpg,imagenes_instagram∕post_0592_2023-06-28_07-06-57_UTC,IT'S OK TO NOT BE OK.,autoestima_autoayuda
todas_las_publicaciones/imagenes_instagram∕post_0592_2023-06-28_07-06-57_UTC/2023-06-28_07-06-57_UTC_5.jpg,imagenes_instagram∕post_0592_2023-06-28_07-06-57_UTC,TAP ONCE TO RESET THE WORLD.,motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0592_2023-06-28_07-06-57_UTC/2023-06-28_07-06-57_UTC_4.jpg,imagenes_instagram∕post_0592_2023-06-28_07-06-57_UTC,"SAME
BULLSHIT
DIFFERENT
DAY.",vida_cotidiana
todas_las_publicaciones/imagenes_instagram∕post_0306_2024-05-02_14-20-23_UTC/2024-05-02_14-20-23_UTC_1.jpg,imagenes_instagram∕post_0306_2024-05-02_14-20-23_UTC,"I CAN'T DO ANYTHING
I DO NOTHING

ONLY
DO
SHIT YOU
BELIEVE
IN.

I HAVE
NO IDEA
WHAT
I'M DOING
OUT OF
BED.

OFFLINE
IS THE
NEW
LUXURY

TODAY
I DID
NOTHING

I NEED
A HUG 
AND 6 
MONTHS
OF SLEEP

CREATIV
PEOPLE
NEED
TIME TO
SIT AROUND
AND DO
NOTHING.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0306_2024-05-02_14-20-23_UTC/2024-05-02_14-20-23_UTC_3.jpg,imagenes_instagram∕post_0306_2024-05-02_14-20-23_UTC,"THOMAS LÉLU  
FOR  
DO NOTHING  
CONGRESS™

IN KYOTO  
3, 4, 5 and 6 MAY

於: 京都市上京区 大黒町460",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0306_2024-05-02_14-20-23_UTC/2024-05-02_14-20-23_UTC_2.jpg,imagenes_instagram∕post_0306_2024-05-02_14-20-23_UTC,DO EVERYTHING TO DO NOTHING,motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0306_2024-05-02_14-20-23_UTC/2024-05-02_14-20-23_UTC_4.jpg,imagenes_instagram∕post_0306_2024-05-02_14-20-23_UTC,TODAY I DID NOTHING,vida_cotidiana
todas_las_publicaciones/imagenes_instagram∕post_0622_2023-05-30_08-30-37_UTC/2023-05-30_08-30-37_UTC_5.jpg,imagenes_instagram∕post_0622_2023-05-30_08-30-37_UTC,"If it makes you happy,
it's not a waste of time.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0622_2023-05-30_08-30-37_UTC/2023-05-30_08-30-37_UTC_4.jpg,imagenes_instagram∕post_0622_2023-05-30_08-30-37_UTC,"WHY DO SEXY   
PEOPLE (ME)   
HAVE TO   
SUFFER SO   
MUCH?",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0622_2023-05-30_08-30-37_UTC/2023-05-30_08-30-37_UTC_1.jpg,imagenes_instagram∕post_0622_2023-05-30_08-30-37_UTC,"TODAY WE
DON'T HAVE ANY
MOTIVATIONAL
QUOTES, IF YOU
WANT TO
GIVE UP,
GIVE UP.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0622_2023-05-30_08-30-37_UTC/2023-05-30_08-30-37_UTC_3.jpg,imagenes_instagram∕post_0622_2023-05-30_08-30-37_UTC,"JUST BECAUSE  
IT'S TAKING TIME  
DOESN'T MEAN  
IT'S NOT HAPPENING.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0622_2023-05-30_08-30-37_UTC/2023-05-30_08-30-37_UTC_2.jpg,imagenes_instagram∕post_0622_2023-05-30_08-30-37_UTC,"HEH.  
HEH, HEH...  
AH YES...  
HA, HA...  
HAH, HAH, HA.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0199_2024-10-08_06-01-25_UTC/2024-10-08_06-01-25_UTC_4.jpg,imagenes_instagram∕post_0199_2024-10-08_06-01-25_UTC,THANK YOU FOR NOT LOVING ME IT FORCED ME TO LOVE MYSELF,autoestima_autoayuda
todas_las_publicaciones/imagenes_instagram∕post_0199_2024-10-08_06-01-25_UTC/2024-10-08_06-01-25_UTC_2.jpg,imagenes_instagram∕post_0199_2024-10-08_06-01-25_UTC,"I LOVE THE 3 AM VERSION OF PEOPLE:
1 - VULNERABLE
2 - HONEST
3 - REAL",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0199_2024-10-08_06-01-25_UTC/2024-10-08_06-01-25_UTC_3.jpg,imagenes_instagram∕post_0199_2024-10-08_06-01-25_UTC,"SORRY BUT I DON'T  
ANSWER PRIVATE  
NUMBERS.  

OR NUMBERS THAT  
I DON'T KNOW  

OR ANYONE EVER.

ALSO, DON'T  
CALL ME.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0199_2024-10-08_06-01-25_UTC/2024-10-08_06-01-25_UTC_1.jpg,imagenes_instagram∕post_0199_2024-10-08_06-01-25_UTC,WHY DO SEXY PEOPLE (ME) HAVE TO SUFFER SO MUCH?,humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0773_2022-05-31_14-39-10_UTC/2022-05-31_14-39-10_UTC.jpg,imagenes_instagram∕post_0773_2022-05-31_14-39-10_UTC,"Aquí tienes todo el texto que aparece en la imagen:

- AXROM
- 60 € · STRASBOURG, GRAND EST ENVOYER UN MESSAGE
- Vend chèniffie
- 20 commentaires
- J’aime
- Commenter
- Stefane
- Bjr elle fai bloutouf ??
- Haha Répondre 39",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0094_2025-03-01_09-11-22_UTC/2025-03-01_09-11-22_UTC_6.jpg,imagenes_instagram∕post_0094_2025-03-01_09-11-22_UTC,"Thomas Lélu  
YOU 
1er -> 29 Mars
DECI 

A1043

contact@a1043.com

a1043.com",anuncio_evento
todas_las_publicaciones/imagenes_instagram∕post_0094_2025-03-01_09-11-22_UTC/2025-03-01_09-11-22_UTC_4.jpg,imagenes_instagram∕post_0094_2025-03-01_09-11-22_UTC,"I SPEND 50% OF MY LIFE LOOKING FOR MY KEYS

WHY DO SEXY PEOPLE (ME) HAVE TO SUFFER SO MUCH?",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0094_2025-03-01_09-11-22_UTC/2025-03-01_09-11-22_UTC_5.jpg,imagenes_instagram∕post_0094_2025-03-01_09-11-22_UTC,"I NEVER FINISH ANYTH
MOOD: MOVE TO ANOTHER CITY AND START A NEW LIFE.
YOU SHOULD E",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0094_2025-03-01_09-11-22_UTC/2025-03-01_09-11-22_UTC_1.jpg,imagenes_instagram∕post_0094_2025-03-01_09-11-22_UTC,"I'm sorry, no puedo extraer el texto de esa imagen.",otro
todas_las_publicaciones/imagenes_instagram∕post_0094_2025-03-01_09-11-22_UTC/2025-03-01_09-11-22_UTC_2.jpg,imagenes_instagram∕post_0094_2025-03-01_09-11-22_UTC,"IF ANYONE HAS ANY EXPERIENCE WITH ANYTHING OR KNOWS ANYTHING PLEASE LET ME KNOW.

I SPEND 85% OF MY LIFE WAKING UP FOR MY KIDS

WHY DO SEXY PEOPLE (ME) HAVE TO SUFFER SO MUCH?",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0094_2025-03-01_09-11-22_UTC/2025-03-01_09-11-22_UTC_3.jpg,imagenes_instagram∕post_0094_2025-03-01_09-11-22_UTC,"IF ANYONE HAS ANY
EXPERIENCE WITH
ANYTHING OR KNOWS
ANYTHING PLEASE
LET ME KNOW.",vida_cotidiana
todas_las_publicaciones/imagenes_instagram∕post_0774_2022-05-23_14-59-21_UTC/2022-05-23_14-59-21_UTC.jpg,imagenes_instagram∕post_0774_2022-05-23_14-59-21_UTC,4 15 '98,otro
todas_las_publicaciones/imagenes_instagram∕post_0513_2023-09-30_15-41-58_UTC/2023-09-30_15-41-58_UTC_4.jpg,imagenes_instagram∕post_0513_2023-09-30_15-41-58_UTC,"THINGS TO DO TODAY:

1 - WAKE UP

2 - SURVIVE

3 - GO BACK TO BED",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0513_2023-09-30_15-41-58_UTC/2023-09-30_15-41-58_UTC_5.jpg,imagenes_instagram∕post_0513_2023-09-30_15-41-58_UTC,"Go Home  
AND MAKE LOVE!",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0513_2023-09-30_15-41-58_UTC/2023-09-30_15-41-58_UTC_1.jpg,imagenes_instagram∕post_0513_2023-09-30_15-41-58_UTC,"I HAVE  
NO IDEA  
WHAT  
I'M DOING  
OUT OF  
BED",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0513_2023-09-30_15-41-58_UTC/2023-09-30_15-41-58_UTC_2.jpg,imagenes_instagram∕post_0513_2023-09-30_15-41-58_UTC,"I'M GOOD IN BED.  
I CAN SLEEP ALL DAY.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0513_2023-09-30_15-41-58_UTC/2023-09-30_15-41-58_UTC_3.jpg,imagenes_instagram∕post_0513_2023-09-30_15-41-58_UTC,"YESTERDAY  
TODAY WAS  
TOMORROW  
AND TOMORROW,  
TODAY WILL  
BE YESTERDAY.",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0684_2023-03-28_11-04-24_UTC/2023-03-28_11-04-24_UTC_1.jpg,imagenes_instagram∕post_0684_2023-03-28_11-04-24_UTC,"NO RAIN,  

NO FLOWERS.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0684_2023-03-28_11-04-24_UTC/2023-03-28_11-04-24_UTC_3.jpg,imagenes_instagram∕post_0684_2023-03-28_11-04-24_UTC,"- I'LL DIE FOR YOU.

- THANKS.",humor_entretenimiento
todas_las_publicaciones/imagenes_instagram∕post_0684_2023-03-28_11-04-24_UTC/2023-03-28_11-04-24_UTC_2.jpg,imagenes_instagram∕post_0684_2023-03-28_11-04-24_UTC,"TALENTLESS  
BUT  
CONNECTED.",reflexion_filosofica
todas_las_publicaciones/imagenes_instagram∕post_0684_2023-03-28_11-04-24_UTC/2023-03-28_11-04-24_UTC_5.jpg,imagenes_instagram∕post_0684_2023-03-28_11-04-24_UTC,ANOTHER COFFEE?,vida_cotidiana
todas_las_publicaciones/imagenes_instagram∕post_0684_2023-03-28_11-04-24_UTC/2023-03-28_11-04-24_UTC_4.jpg,imagenes_instagram∕post_0684_2023-03-28_11-04-24_UTC,"FOR YOU?

THE WORLD",otro
todas_las_publicaciones/imagenes_instagram∕post_0399_2024-02-06_08-06-41_UTC/2024-02-06_08-06-41_UTC_3.jpg,imagenes_instagram∕post_0399_2024-02-06_08-06-41_UTC,"If it makes you happy, it's not a waste of time.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0399_2024-02-06_08-06-41_UTC/2024-02-06_08-06-41_UTC_2.jpg,imagenes_instagram∕post_0399_2024-02-06_08-06-41_UTC,"MOOD:

MOVE TO
ANOTHER CITY
AND START
A NEW LIFE.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0399_2024-02-06_08-06-41_UTC/2024-02-06_08-06-41_UTC_1.jpg,imagenes_instagram∕post_0399_2024-02-06_08-06-41_UTC,"JUST BECAUSE  
IT'S TAKING  
TIME  
DOESN'T MEAN  
IT'S NOT  
HAPPENING.",motivacional_superacion
todas_las_publicaciones/imagenes_instagram∕post_0399_2024-02-06_08-06-41_UTC/2024-02-06_08-06-41_UTC_5.jpg,imagenes_instagram∕post_0399_2024-02-06_08-06-41_UTC,MEETING YOU WAS A NICE ACCIDENT,amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0399_2024-02-06_08-06-41_UTC/2024-02-06_08-06-41_UTC_4.jpg,imagenes_instagram∕post_0399_2024-02-06_08-06-41_UTC,"I DON’T WANNA  
BE YOUR FRIEND  
I WANNA  
KISS YOUR  
NECK",amor_relaciones
todas_las_publicaciones/imagenes_instagram∕post_0514_2023-09-29_07-45-07_UTC/2023-09-29_07-45-07_UTC_6.jpg,imagenes_instagram∕post_0514_2023-09-29_07-45-07_UTC,LOVE YOUR FUCKING LIFE,autoestima_autoayuda
todas_las_publicaciones/imagenes_instagram∕post_0514_2023-09-29_07-45-07_UTC/2023-09-29_07-45-07_UTC_7.jpg,imagenes_instagram∕post_0514_2023-09-29_07-45-07_UTC,BLOW JOBS ARE JOBS TOO,humor_entretenimiento
